transaction_id,timestamp,payer_vpa,payee_vpa,amount,category,status,ref_no
UPI21989197,2026-06-25T19:16:55.417Z,ganeshkumar@okaxis,customer_2729@upi,5000,pharma_distribution,SUCCESS,REF305451
UPI72505787,2026-06-13T19:16:55.417Z,customer_8662@upi,rakeshdutta@okaxis,8500,electronics_hardware,SUCCESS,REF853441
UPI40499228,2026-04-23T19:16:55.417Z,customer_9927@upi,naveenbhatia@okaxis,5000,fmcg_wholesale,SUCCESS,REF223422
UPI39025077,2026-07-10T19:16:55.417Z,customer_3828@upi,manishmenon@okaxis,15000,manufacturing,SUCCESS,REF812615
UPI77805555,2026-05-31T19:16:55.417Z,customer_7338@upi,vikrampatil@okaxis,75000,pharma_distribution,SUCCESS,REF584911
UPI23229552,2026-03-14T19:16:55.417Z,customer_8096@upi,vikasreddy@okaxis,75000,plastics_packaging,SUCCESS,REF470864
UPI68352623,2026-03-27T19:16:55.417Z,customer_2407@upi,kavitapatel@okaxis,15000,services,SUCCESS,REF667696
UPI92896990,2026-05-23T19:16:55.417Z,customer_3243@upi,prakashroy@okaxis,500,fmcg_wholesale,SUCCESS,REF239297
UPI73251543,2026-08-12T19:16:55.417Z,customer_9244@upi,kavitachopra@okaxis,5000,auto_ancillary,SUCCESS,REF916222
UPI12471836,2026-08-25T19:16:55.417Z,sujatanair@okaxis,customer_6715@upi,8500,services,SUCCESS,REF695694
UPI20280092,2026-06-05T19:16:55.417Z,customer_4627@upi,tarunsinghal@okaxis,5000,food_processing,SUCCESS,REF641601
UPI93065200,2026-08-08T19:16:55.417Z,customer_3621@upi,prakashpatil@okaxis,15000,pharma_distribution,SUCCESS,REF584498
UPI43882716,2026-04-28T19:16:55.417Z,ashoksharma@okaxis,customer_7002@upi,75000,pharma_distribution,SUCCESS,REF821608
UPI32454861,2026-07-23T19:16:55.417Z,customer_1741@upi,subhashghosh@okaxis,1200,pharma_distribution,SUCCESS,REF816820
UPI75170524,2026-03-18T19:16:55.417Z,nehasrivastava@okaxis,customer_8478@upi,5000,retail,SUCCESS,REF300690
UPI65085262,2026-04-15T19:16:55.417Z,ashoksharma@okaxis,customer_2518@upi,1200,pharma_distribution,SUCCESS,REF970439
UPI31921296,2026-05-02T19:16:55.417Z,ravijoshi@okaxis,customer_2833@upi,1200,pharma_distribution,SUCCESS,REF689957
UPI12067515,2026-06-18T19:16:55.417Z,customer_5063@upi,umeshtrivedi@okaxis,25000,plastics_packaging,SUCCESS,REF889799
UPI68579475,2026-07-31T19:16:55.417Z,sujatanair@okaxis,customer_1513@upi,25000,plastics_packaging,SUCCESS,REF167187
UPI11179398,2026-04-16T19:16:55.417Z,customer_7155@upi,jagdishghosh@okaxis,5000,pharma_distribution,SUCCESS,REF186010
UPI76256172,2026-05-31T19:16:55.417Z,customer_1628@upi,ishamalhotra@okaxis,8500,plastics_packaging,SUCCESS,REF476824
UPI46865354,2026-04-04T19:16:55.417Z,customer_3237@upi,nehachauhan@okaxis,48000,manufacturing,SUCCESS,REF136851
UPI52729166,2026-06-19T19:16:55.417Z,customer_4956@upi,sanjaydesai@okaxis,15000,textile,SUCCESS,REF129980
UPI80236496,2026-08-07T19:16:55.417Z,customer_6422@upi,amitkumar@okaxis,25000,fmcg_wholesale,SUCCESS,REF786766
UPI82442901,2026-05-07T19:16:55.417Z,naveenpatel@okaxis,customer_6941@upi,2500,manufacturing,SUCCESS,REF804432
UPI59070601,2026-05-30T19:16:55.417Z,sameermishra@okaxis,customer_4486@upi,75000,auto_ancillary,SUCCESS,REF446867
UPI16508487,2026-07-26T19:16:55.417Z,harishmishra@okaxis,customer_9695@upi,1200,auto_ancillary,SUCCESS,REF844625
UPI77812114,2026-05-26T19:16:55.417Z,customer_2874@upi,rajeshsen@okaxis,500,textile,SUCCESS,REF294930
UPI22703703,2026-08-28T19:16:55.417Z,manishmenon@okaxis,customer_4995@upi,500,manufacturing,SUCCESS,REF161670
UPI57572145,2026-05-10T19:16:55.417Z,pradeepbansal@okaxis,customer_1697@upi,75000,electronics_hardware,SUCCESS,REF575401
UPI25472993,2026-06-13T19:16:55.417Z,nitinbose@okaxis,customer_8286@upi,75000,textile,SUCCESS,REF333344
UPI26128472,2026-04-05T19:16:55.417Z,customer_5733@upi,krishnavarma@okaxis,500,services,SUCCESS,REF999390
UPI15927469,2026-07-03T19:16:55.417Z,vijayverma@okaxis,customer_8678@upi,25000,retail,SUCCESS,REF804093
UPI97925540,2026-07-17T19:16:55.417Z,customer_4427@upi,snehasinghal@okaxis,75000,pharma_distribution,SUCCESS,REF844675
UPI61844907,2026-04-01T19:16:55.417Z,tarunyadav@okaxis,customer_5951@upi,48000,plastics_packaging,SUCCESS,REF185027
UPI64074459,2026-07-23T19:16:55.417Z,customer_2889@upi,subhashreddy@okaxis,25000,fmcg_wholesale,SUCCESS,REF555702
UPI17669753,2026-03-24T19:16:55.417Z,sureshghosh@okaxis,customer_8547@upi,500,electronics_hardware,SUCCESS,REF853923
UPI32353009,2026-03-04T19:16:55.417Z,sujataswaminathan@okaxis,customer_4897@upi,2500,fmcg_wholesale,SUCCESS,REF343580
UPI14513117,2026-07-23T19:16:55.417Z,jagdishjha@okaxis,customer_1578@upi,8500,electronics_hardware,SUCCESS,REF655227
UPI47205632,2026-07-12T19:16:55.417Z,sujatapatel@okaxis,customer_1896@upi,500,food_processing,SUCCESS,REF286087
UPI20152777,2026-07-23T19:16:55.417Z,sachinsharma@okaxis,customer_1823@upi,2500,textile,SUCCESS,REF500050
UPI39743441,2026-07-18T19:16:55.417Z,manishiyer@okaxis,customer_3997@upi,2500,electronics_hardware,SUCCESS,REF127669
UPI89033179,2026-07-02T19:16:55.417Z,rajeshreddy@okaxis,customer_1725@upi,75000,auto_ancillary,SUCCESS,REF866168
UPI17744212,2026-06-21T19:16:55.417Z,karanmenon@okaxis,customer_4978@upi,25000,food_processing,SUCCESS,REF579436
UPI42265432,2026-07-23T19:16:55.417Z,customer_9395@upi,bhavnabansal@okaxis,48000,auto_ancillary,SUCCESS,REF698028
UPI45652391,2026-03-10T19:16:55.418Z,customer_7283@upi,rajeshsen@okaxis,8500,textile,SUCCESS,REF719166
UPI17627314,2026-06-08T19:16:55.418Z,customer_4612@upi,pranavnaik@okaxis,15000,plastics_packaging,SUCCESS,REF506739
UPI14579089,2026-08-23T19:16:55.418Z,customer_8023@upi,sureshghosh@okaxis,1200,electronics_hardware,SUCCESS,REF491304
UPI89563271,2026-08-13T19:16:55.418Z,raviswaminathan@okaxis,customer_8820@upi,48000,electronics_hardware,SUCCESS,REF670081
UPI12302083,2026-07-01T19:16:55.418Z,subhashbhattacharya@okaxis,customer_8975@upi,48000,services,SUCCESS,REF206959
UPI39184413,2026-05-07T19:16:55.418Z,customer_8129@upi,rahulsharma@okaxis,500,pharma_distribution,SUCCESS,REF332496
UPI33265817,2026-05-07T19:16:55.418Z,customer_5586@upi,shilpasaxena@okaxis,48000,manufacturing,SUCCESS,REF643912
UPI84268518,2026-03-17T19:16:55.418Z,vikramagarwal@okaxis,customer_8318@upi,5000,services,SUCCESS,REF505096
UPI18581404,2026-03-15T19:16:55.418Z,customer_8964@upi,prakashpatel@okaxis,15000,textile,SUCCESS,REF146604
UPI49260030,2026-05-29T19:16:55.418Z,customer_5831@upi,bhavnachatterjee@okaxis,2500,auto_ancillary,SUCCESS,REF565659
UPI46026620,2026-08-02T19:16:55.418Z,customer_1890@upi,rahulchauhan@okaxis,500,auto_ancillary,SUCCESS,REF426149
UPI35270061,2026-04-01T19:16:55.418Z,sachinpillai@okaxis,customer_9779@upi,8500,auto_ancillary,SUCCESS,REF758630
UPI40045910,2026-05-06T19:16:55.418Z,sunilbhattacharya@okaxis,customer_8805@upi,1200,food_processing,SUCCESS,REF360324
UPI70076388,2026-03-15T19:16:55.418Z,customer_6940@upi,jagdishbansal@okaxis,25000,pharma_distribution,SUCCESS,REF795119
UPI81750385,2026-07-13T19:16:55.418Z,kavitapatel@okaxis,customer_9823@upi,48000,services,SUCCESS,REF293572
UPI88123456,2026-03-15T19:16:55.418Z,sanjaymishra@okaxis,customer_4759@upi,5000,retail,SUCCESS,REF852905
UPI58917824,2026-07-27T19:16:55.418Z,arjunkhan@okaxis,customer_4720@upi,8500,retail,SUCCESS,REF637006
UPI60522376,2026-08-05T19:16:55.418Z,rahuliyer@okaxis,customer_8346@upi,8500,services,SUCCESS,REF476431
UPI95992669,2026-07-06T19:16:55.418Z,customer_1942@upi,sunilkumar@okaxis,75000,textile,SUCCESS,REF168402
UPI95050925,2026-04-03T19:16:55.418Z,customer_3479@upi,karannambiar@okaxis,1200,plastics_packaging,SUCCESS,REF776809
UPI54086033,2026-06-25T19:16:55.418Z,customer_4598@upi,prakashpatel@okaxis,5000,textile,SUCCESS,REF332206
UPI56153549,2026-05-01T19:16:55.418Z,customer_8604@upi,mukeshchatterjee@okaxis,15000,services,SUCCESS,REF931817
UPI80975694,2026-04-14T19:16:55.418Z,rahulsharma@okaxis,customer_2468@upi,15000,pharma_distribution,SUCCESS,REF239529
UPI54941358,2026-03-26T19:16:55.418Z,customer_6830@upi,gitadutta@okaxis,2500,retail,SUCCESS,REF685898
UPI51106095,2026-03-11T19:16:55.418Z,customer_5995@upi,jagdishnaik@okaxis,8500,food_processing,SUCCESS,REF368148
UPI99192129,2026-03-16T19:16:55.418Z,prakashshetty@okaxis,customer_9935@upi,48000,textile,SUCCESS,REF750165
UPI55588348,2026-05-19T19:16:55.418Z,nehashetty@okaxis,customer_5290@upi,5000,electronics_hardware,SUCCESS,REF562507
UPI73350308,2026-08-18T19:16:55.418Z,customer_2365@upi,ajaygupta@okaxis,5000,fmcg_wholesale,SUCCESS,REF202395
UPI52200231,2026-07-20T19:16:55.418Z,customer_7132@upi,umeshmukherjee@okaxis,25000,electronics_hardware,SUCCESS,REF433719
UPI48527006,2026-06-23T19:16:55.418Z,kumarchandran@okaxis,customer_8230@upi,5000,services,SUCCESS,REF787033
UPI25386188,2026-03-16T19:16:55.418Z,ganeshsen@okaxis,customer_5964@upi,1200,textile,SUCCESS,REF359560
UPI22500000,2026-05-18T19:16:55.418Z,customer_2308@upi,tarunpatel@okaxis,1200,plastics_packaging,SUCCESS,REF115189
UPI26257330,2026-07-23T19:16:55.418Z,sujatapatel@okaxis,customer_5899@upi,2500,food_processing,SUCCESS,REF384475
UPI79713734,2026-06-09T19:16:55.418Z,customer_7043@upi,manishbose@okaxis,48000,manufacturing,SUCCESS,REF764641
UPI92591435,2026-03-21T19:16:55.418Z,customer_3713@upi,amitiyer@okaxis,1200,textile,SUCCESS,REF619575
UPI71279320,2026-03-06T19:16:55.418Z,customer_6547@upi,saurabhsinghal@okaxis,75000,auto_ancillary,SUCCESS,REF179834
UPI48832947,2026-05-21T19:16:55.418Z,customer_4851@upi,sameerreddy@okaxis,2500,plastics_packaging,SUCCESS,REF442638
UPI74974537,2026-08-11T19:16:55.418Z,customer_1597@upi,saurabhdutta@okaxis,8500,food_processing,SUCCESS,REF971878
UPI86092978,2026-05-11T19:16:55.418Z,aaravreddy@okaxis,customer_9424@upi,5000,plastics_packaging,SUCCESS,REF998109
UPI15243827,2026-07-31T19:16:55.418Z,customer_7638@upi,sanjaymishra@okaxis,5000,retail,SUCCESS,REF218553
UPI52149305,2026-08-09T19:16:55.418Z,customer_4210@upi,nikhilsen@okaxis,2500,food_processing,SUCCESS,REF197098
UPI63198302,2026-08-25T19:16:55.418Z,sanjaymishra@okaxis,customer_4780@upi,8500,retail,SUCCESS,REF964301
UPI61446373,2026-07-28T19:16:55.418Z,customer_5654@upi,rameshyadav@okaxis,1200,food_processing,SUCCESS,REF917384
UPI16615740,2026-03-30T19:16:55.418Z,customer_1803@upi,sujatanair@okaxis,1200,services,SUCCESS,REF920235
UPI85095293,2026-08-07T19:16:55.418Z,customer_9866@upi,kavitapatel@okaxis,500,services,SUCCESS,REF903410
UPI89940586,2026-05-26T19:16:55.418Z,kumarchandran@okaxis,customer_7149@upi,5000,services,SUCCESS,REF664131
UPI50873842,2026-07-22T19:16:55.418Z,umeshjoshi@okaxis,customer_2624@upi,2500,electronics_hardware,SUCCESS,REF366288
UPI54283950,2026-04-01T19:16:55.418Z,nehasrivastava@okaxis,customer_5931@upi,1200,retail,SUCCESS,REF740435
UPI93226466,2026-08-06T19:16:55.418Z,customer_2373@upi,krishnachatterjee@okaxis,500,textile,SUCCESS,REF283796
UPI57423611,2026-08-05T19:16:55.418Z,customer_5925@upi,sureshghosh@okaxis,8500,electronics_hardware,SUCCESS,REF260258
UPI53264274,2026-08-17T19:16:55.418Z,customer_1224@upi,nikhilsen@okaxis,15000,food_processing,SUCCESS,REF400378
UPI63804012,2026-03-22T19:16:55.418Z,manishshah@okaxis,customer_8577@upi,1200,food_processing,SUCCESS,REF601377
UPI28765046,2026-05-27T19:16:55.418Z,customer_1955@upi,nikhildutta@okaxis,25000,fmcg_wholesale,SUCCESS,REF527145
UPI74536265,2026-04-17T19:16:55.418Z,customer_3997@upi,mukeshdutta@okaxis,5000,food_processing,SUCCESS,REF708236
UPI84173225,2026-04-19T19:16:55.418Z,customer_7010@upi,priyasharma@okaxis,8500,textile,SUCCESS,REF641875
UPI47398148,2026-07-06T19:16:55.418Z,customer_7964@upi,naveenmukherjee@okaxis,48000,retail,SUCCESS,REF191948
UPI20599922,2026-04-11T19:16:55.418Z,ishakulkarni@okaxis,customer_4500@upi,5000,pharma_distribution,SUCCESS,REF689012
UPI56834104,2026-05-18T19:16:55.418Z,sachinsharma@okaxis,customer_5922@upi,500,textile,SUCCESS,REF330289
UPI15822916,2026-06-22T19:16:55.418Z,haribose@okaxis,customer_5203@upi,48000,retail,SUCCESS,REF979668
UPI63955246,2026-08-13T19:16:55.418Z,customer_1981@upi,snehanambiar@okaxis,15000,plastics_packaging,SUCCESS,REF267704
UPI64286651,2026-07-01T19:16:55.418Z,prashantchopra@okaxis,customer_4563@upi,15000,fmcg_wholesale,SUCCESS,REF491620
UPI16539351,2026-04-29T19:16:55.418Z,customer_1920@upi,nikhilsen@okaxis,8500,food_processing,SUCCESS,REF115304
UPI17102237,2026-05-14T19:16:55.418Z,prakashshetty@okaxis,customer_4692@upi,25000,textile,SUCCESS,REF269313
UPI99030864,2026-03-18T19:16:55.418Z,customer_2183@upi,ajaygupta@okaxis,2500,fmcg_wholesale,SUCCESS,REF150868
UPI42047453,2026-08-08T19:16:55.418Z,customer_6367@upi,sanjaysen@okaxis,48000,auto_ancillary,SUCCESS,REF223858
UPI52540895,2026-07-23T19:16:55.418Z,varunmehta@okaxis,customer_2881@upi,75000,electronics_hardware,SUCCESS,REF618838
UPI63566743,2026-07-16T19:16:55.418Z,customer_7032@upi,raviswaminathan@okaxis,75000,electronics_hardware,SUCCESS,REF133032
UPI84847222,2026-05-12T19:16:55.418Z,rahulsharma@okaxis,customer_8792@upi,48000,pharma_distribution,SUCCESS,REF330327
UPI72771219,2026-03-30T19:16:55.418Z,customer_4800@upi,sunildeshmukh@okaxis,75000,fmcg_wholesale,SUCCESS,REF341280
UPI40394290,2026-07-16T19:16:55.418Z,customer_9361@upi,saurabhchauhan@okaxis,5000,manufacturing,SUCCESS,REF363113
UPI47438657,2026-08-17T19:16:55.418Z,prashantchopra@okaxis,customer_8447@upi,1200,fmcg_wholesale,SUCCESS,REF359714
UPI70293209,2026-06-14T19:16:55.418Z,customer_9698@upi,varunmehta@okaxis,48000,electronics_hardware,SUCCESS,REF261639
UPI22013503,2026-04-03T19:16:55.418Z,nikhildutta@okaxis,customer_8419@upi,15000,fmcg_wholesale,SUCCESS,REF766111
UPI12321759,2026-06-15T19:16:55.418Z,customer_4582@upi,umeshtrivedi@okaxis,500,plastics_packaging,SUCCESS,REF237017
UPI37606867,2026-03-27T19:16:55.418Z,customer_7825@upi,varunmehta@okaxis,5000,electronics_hardware,SUCCESS,REF304915
UPI90924382,2026-03-20T19:16:55.418Z,customer_3456@upi,rameshbansal@okaxis,15000,services,SUCCESS,REF367025
UPI61996527,2026-05-19T19:16:55.418Z,customer_5445@upi,anilchopra@okaxis,2500,food_processing,SUCCESS,REF787237
UPI57212191,2026-08-16T19:16:55.418Z,anilbose@okaxis,customer_7432@upi,8500,fmcg_wholesale,SUCCESS,REF396107
UPI59626929,2026-06-20T19:16:55.418Z,nehashetty@okaxis,customer_2722@upi,1200,electronics_hardware,SUCCESS,REF890856
UPI98962962,2026-06-12T19:16:55.418Z,rakeshsaxena@okaxis,customer_1287@upi,25000,fmcg_wholesale,SUCCESS,REF135374
UPI31609182,2026-03-05T19:16:55.418Z,customer_7767@upi,sachinpillai@okaxis,2500,auto_ancillary,SUCCESS,REF460216
UPI10621141,2026-07-22T19:16:55.418Z,kavitakumar@okaxis,customer_5467@upi,1200,fmcg_wholesale,SUCCESS,REF462604
UPI25721064,2026-03-13T19:16:55.418Z,customer_9359@upi,sunildeshmukh@okaxis,2500,fmcg_wholesale,SUCCESS,REF906427
UPI43297839,2026-06-01T19:16:55.418Z,customer_8082@upi,saurabhdutta@okaxis,8500,food_processing,SUCCESS,REF422241
UPI26407021,2026-07-09T19:16:55.418Z,customer_1941@upi,subhashpillai@okaxis,25000,fmcg_wholesale,SUCCESS,REF807268
UPI14770833,2026-03-02T19:16:55.418Z,customer_1910@upi,rakeshdutta@okaxis,75000,electronics_hardware,SUCCESS,REF325397
UPI84778163,2026-05-25T19:16:55.418Z,customer_7626@upi,shilpasinghal@okaxis,1200,textile,SUCCESS,REF207183
UPI99484567,2026-05-28T19:16:55.418Z,rameshbansal@okaxis,customer_9395@upi,15000,services,SUCCESS,REF949849
UPI58612268,2026-05-26T19:16:55.418Z,nehaiyer@okaxis,customer_5190@upi,15000,plastics_packaging,SUCCESS,REF117283
UPI58550154,2026-08-26T19:16:55.418Z,customer_5649@upi,aditijha@okaxis,500,services,SUCCESS,REF640042
UPI42353780,2026-04-01T19:16:55.418Z,customer_9078@upi,kiranpatil@okaxis,25000,plastics_packaging,SUCCESS,REF815347
UPI59745370,2026-06-10T19:16:55.418Z,customer_9449@upi,bhavnabansal@okaxis,1200,auto_ancillary,SUCCESS,REF207087
UPI47113811,2026-03-27T19:16:55.418Z,customer_1401@upi,rameshbansal@okaxis,1200,services,SUCCESS,REF745817
UPI27514660,2026-08-03T19:16:55.418Z,tarunsinghal@okaxis,customer_9240@upi,500,food_processing,SUCCESS,REF328761
UPI10670138,2026-05-01T19:16:55.418Z,mukeshmenon@okaxis,customer_4937@upi,15000,plastics_packaging,SUCCESS,REF519807
UPI42969135,2026-03-06T19:16:55.418Z,customer_3132@upi,amitpandey@okaxis,8500,auto_ancillary,SUCCESS,REF449510
UPI47467206,2026-06-23T19:16:55.418Z,customer_9131@upi,umeshjoshi@okaxis,8500,electronics_hardware,SUCCESS,REF315092
UPI83886574,2026-08-10T19:16:55.418Z,customer_8905@upi,prashantjha@okaxis,48000,manufacturing,SUCCESS,REF980443
UPI38616126,2026-07-09T19:16:55.418Z,customer_1093@upi,manishbose@okaxis,25000,manufacturing,SUCCESS,REF576118
UPI94711419,2026-06-13T19:16:55.418Z,customer_8001@upi,subhashghosh@okaxis,75000,pharma_distribution,SUCCESS,REF699340
UPI91894675,2026-04-29T19:16:55.418Z,customer_2601@upi,shilpasrivastava@okaxis,15000,services,SUCCESS,REF613996
UPI26554783,2026-04-24T19:16:55.418Z,customer_3533@upi,ishamalhotra@okaxis,500,plastics_packaging,SUCCESS,REF150644
UPI71747299,2026-07-18T19:16:55.418Z,sujataswaminathan@okaxis,customer_5101@upi,5000,fmcg_wholesale,SUCCESS,REF506504
UPI27194444,2026-07-04T19:16:55.418Z,customer_3277@upi,sanjaychauhan@okaxis,500,retail,SUCCESS,REF245466
UPI89285108,2026-08-03T19:16:55.418Z,ganeshroy@okaxis,customer_9702@upi,2500,pharma_distribution,SUCCESS,REF898086
UPI61074845,2026-04-24T19:16:55.418Z,customer_8679@upi,pranavshetty@okaxis,15000,food_processing,SUCCESS,REF561585
UPI62285879,2026-03-18T19:16:55.418Z,customer_1182@upi,anildeshmukh@okaxis,75000,plastics_packaging,SUCCESS,REF699853
UPI39307098,2026-05-25T19:16:55.418Z,divyashetty@okaxis,customer_9850@upi,2500,food_processing,SUCCESS,REF943445
UPI55194058,2026-04-15T19:16:55.418Z,customer_8987@upi,amitnaik@okaxis,25000,electronics_hardware,SUCCESS,REF789583
UPI99668981,2026-06-19T19:16:55.418Z,customer_4566@upi,nikhildutta@okaxis,2500,fmcg_wholesale,SUCCESS,REF102156
UPI49120756,2026-04-11T19:16:55.418Z,vikasreddy@okaxis,customer_3227@upi,75000,plastics_packaging,SUCCESS,REF211720
UPI46604938,2026-07-05T19:16:55.418Z,vikramjoshi@okaxis,customer_5274@upi,5000,food_processing,SUCCESS,REF215497
UPI41843750,2026-04-28T19:16:55.418Z,customer_3680@upi,umeshswaminathan@okaxis,75000,plastics_packaging,SUCCESS,REF177376
UPI21226080,2026-04-08T19:16:55.418Z,rituyadav@okaxis,customer_7083@upi,2500,fmcg_wholesale,SUCCESS,REF427912
UPI27807484,2026-07-12T19:16:55.418Z,raviverma@okaxis,customer_5790@upi,25000,retail,SUCCESS,REF564328
UPI61310185,2026-04-27T19:16:55.418Z,sunilbhattacharya@okaxis,customer_6772@upi,48000,food_processing,SUCCESS,REF850513
UPI38123070,2026-05-30T19:16:55.418Z,sujatanair@okaxis,customer_2669@upi,1200,plastics_packaging,SUCCESS,REF617021
UPI81301697,2026-05-20T19:16:55.418Z,prashantchopra@okaxis,customer_9785@upi,15000,fmcg_wholesale,SUCCESS,REF861076
UPI60568287,2026-06-29T19:16:55.418Z,customer_4094@upi,jagdishbansal@okaxis,75000,pharma_distribution,SUCCESS,REF246566
UPI92311728,2026-04-02T19:16:55.418Z,harishmishra@okaxis,customer_7233@upi,8500,auto_ancillary,SUCCESS,REF704047
UPI19587577,2026-08-10T19:16:55.418Z,customer_7510@upi,krishnavarma@okaxis,75000,services,SUCCESS,REF130740
UPI32118055,2026-05-25T19:16:55.418Z,customer_3895@upi,rameshbansal@okaxis,500,services,SUCCESS,REF990536
UPI86292052,2026-04-30T19:16:55.418Z,customer_2027@upi,harishjoshi@okaxis,2500,textile,SUCCESS,REF613989
UPI15165123,2026-04-05T19:16:55.418Z,priyasharma@okaxis,customer_7213@upi,15000,textile,SUCCESS,REF998321
UPI58459490,2026-07-23T19:16:55.418Z,customer_5425@upi,rahuliyer@okaxis,1200,services,SUCCESS,REF307422
UPI12564043,2026-03-09T19:16:55.418Z,customer_4300@upi,umeshswaminathan@okaxis,5000,plastics_packaging,SUCCESS,REF271847
UPI60534336,2026-05-13T19:16:55.418Z,rajeshreddy@okaxis,customer_8146@upi,15000,auto_ancillary,SUCCESS,REF688819
UPI42092592,2026-07-13T19:16:55.418Z,umeshbhatia@okaxis,customer_7934@upi,2500,services,SUCCESS,REF822226
UPI43627700,2026-05-12T19:16:55.418Z,kumarchandran@okaxis,customer_4302@upi,15000,services,SUCCESS,REF502623
UPI58195216,2026-06-21T19:16:55.418Z,customer_9558@upi,chetankhan@okaxis,25000,retail,SUCCESS,REF927233
UPI65517361,2026-05-10T19:16:55.418Z,varunmehta@okaxis,customer_1672@upi,1200,electronics_hardware,SUCCESS,REF659945
UPI81983024,2026-05-26T19:16:55.418Z,mukeshchatterjee@okaxis,customer_1284@upi,500,services,SUCCESS,REF331315
UPI90647762,2026-08-14T19:16:55.418Z,customer_1699@upi,deepaktrivedi@okaxis,75000,fmcg_wholesale,SUCCESS,REF738564
UPI31233796,2026-07-25T19:16:55.418Z,customer_3889@upi,sujatanair@okaxis,48000,services,SUCCESS,REF645582
UPI30130015,2026-05-05T19:16:55.418Z,rajeshsen@okaxis,customer_3494@upi,8500,textile,SUCCESS,REF582924
UPI60391975,2026-05-11T19:16:55.418Z,varunbansal@okaxis,customer_1819@upi,2500,pharma_distribution,SUCCESS,REF947812
UPI21741898,2026-03-18T19:16:55.418Z,customer_4836@upi,ajaynair@okaxis,500,fmcg_wholesale,SUCCESS,REF704135
UPI60568672,2026-03-26T19:16:55.418Z,customer_1184@upi,tarunpatel@okaxis,75000,plastics_packaging,SUCCESS,REF282449
UPI49927854,2026-03-22T19:16:55.418Z,deepaktrivedi@okaxis,customer_9169@upi,8500,fmcg_wholesale,SUCCESS,REF579976
UPI29541666,2026-04-29T19:16:55.418Z,customer_3762@upi,rajeshsen@okaxis,75000,textile,SUCCESS,REF760605
UPI75798996,2026-08-08T19:16:55.418Z,umeshjoshi@okaxis,customer_2603@upi,2500,electronics_hardware,SUCCESS,REF254891
UPI51755401,2026-04-01T19:16:55.418Z,nehaiyer@okaxis,customer_4997@upi,15000,plastics_packaging,SUCCESS,REF460057
UPI47133101,2026-06-15T19:16:55.418Z,sanjaychauhan@okaxis,customer_8917@upi,5000,retail,SUCCESS,REF739992
UPI68320987,2026-07-05T19:16:55.418Z,customer_7001@upi,rakeshpatel@okaxis,5000,electronics_hardware,SUCCESS,REF425250
UPI58374614,2026-06-26T19:16:55.418Z,customer_6555@upi,vikasreddy@okaxis,5000,plastics_packaging,SUCCESS,REF513055
UPI67016203,2026-08-22T19:16:55.418Z,customer_1551@upi,amitiyer@okaxis,1200,textile,SUCCESS,REF567295
